Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year,label
117,2020.19-1414-t01,petitioner,Elena Kagan,"Mr. Feigin, if you could continue with this point. I guess what I'd like to know is, if there are these two alternative ways that you could have written your brief, and one is the inherent authority way, which you, in fact, used, and the other is the Montana exception 2 way, what are the different consequences of the Court proceeding along either of these paths? And why did you make the choice that you did?","<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,incoherent
118,2020.19-1414-t01,petitioner,Elena Kagan,"I guess, Mr. Feigin, I really was just asking about -- you said we just don't think Montana applies. But, other than sort of analytic purity in your mind, you have no -- you don't see any real difference between the two approaches?","<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,coherent
119,2020.19-1414-t01,petitioner,Elena Kagan,"I -- I guess what I'm really asking is, like, what -- what are these different implications? I mean, I'm just sort of not understanding why you're pushing down one road rather than the other and -- and thought I'd just ask you, why are you pushing down one road rather than the other?","<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,incoherent
120,2020.19-1414-t01,petitioner,Neil Gorsuch,"Good morning, counsel. I -- I -- I guess I would have approached this thinking that tribal sovereignty remains until and unless Congress has withdrawn it in some fashion and that the relevant question here is, what -- what does the Major Crimes Act do to Indian sovereignty? And, there, it's clear that Congress has withdrawn jurisdiction to try certain non-native people in certain locations within Indian country. Fine. My question approaching it that way, Mr. Feigin, is, where is the line? The Major Crimes Act clearly precludes states or -- or tribes from trying certain individuals, non-native persons, for -- for major crimes in Indian country. But you say it's okay, on the other hand, to -- for a tribal officer to conduct a Terry stop. There's a long distance between a Terry stop and a trial. Where does -- where does the Major Crimes Act kick in to reduce tribal sovereignty?","<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,Coherent
121,2020.19-1414-t01,petitioner,Neil Gorsuch,"Well, if -- if you're going to look to the deputization statute, why doesn't that just foreclose even a Terry stop?","<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,incoherent
122,2020.19-1414-t01,petitioner,Neil Gorsuch,You say it forecloses an arrest. Why wouldn't it go so far as to foreclose a Terry stop?,"<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,Coherent
123,2020.19-1414-t01,petitioner,Neil Gorsuch,"Oh, yeah, but you're saying they -- they possessed that authority antecedent to any statute. And -- and -- and I guess my question, again, is, where does that sovereign authority end that's been preserved? And why would it stop at Terry as opposed to an arrest?","<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,coherent
124,2020.19-1414-t01,petitioner,Brett M. Kavanaugh,"Thank you, Chief Justice. Good morning, Mr. Feigin. Does the authority here come from the Constitution?","<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,incoherent
125,2020.19-1414-t01,petitioner,Brett M. Kavanaugh,"And I guess my question remains, does that come from the Constitution, or how does that fit within the Constitution?","<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,coherent
126,2020.19-1414-t01,petitioner,Brett M. Kavanaugh,"And I -- it's not affirmatively granted by the Constitution. You also said it's not affirmatively granted by Congress, I think you said in response to Justice Sotomayor. Correct?","<speaker>Eric J. Feigin</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Indian tribes, like other sovereigns, have the core inherent authority to investigate and detain suspects within their borders for the violation of another sovereign's law. Every single source that this Court looks to in assessing inherent tribal authority confirms that limited ability. The executive has entered into numerous treaties that presuppose it, Congress has ratified those treaties and passed affirmative legislation that reflects it, courts have repeatedly upheld it, and on-the-ground law enforcement practice has long depended on it. The Ninth Circuit's decision here upsets all of those understandings. Its tribal sovereignty analysis would logically suggest that tribes are reduced to no more than private citizens in policing rights-of-way and non-Indian land on their reservations. And I think that's the position Respondent's taking. But even the Ninth Circuit realized how untenable that would be, so it created a novel, complicated, and ultimately unworkable law enforcement regime. The decision below replaces familiar Fourth Amendment standards codified in the Indian Civil Rights Act with an unprecedented standard that nobody is going to know how to apply, officers or courts. It will also force tribal officers to curtail otherwise reasonable policing activities when a suspect claims to be non-Indian or the officer isn't sure about Indian status or the status of the land that he's on. The holding lacks any meaningful support, substantially chills tribes' ability even to enforce their own laws against their own members, and endangers everyone on Indian reservations. It should be reversed.</text>",2020,Coherent
