Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year,label
16868,2020.19-1039-t01,respondent,Neil Gorsuch,So how is it not a suit against the state at -- at common law?,"<speaker>Edwin S. Kneedler</speaker><text>I'm sorry. Mr. Chief Justice, and may it please the Court: Under the Natural Gas Act and this Court's decision in City of Tacoma, the courts below were without jurisdiction to resolve Respondents' statutory challenge to PennEast's exercise of the right of eminent domain. By contrast, the courts below were not precluded from resolving the state's contention that the Eleventh Amendment bars PennEast's condemnation actions, but there is no such Eleventh Amendment bar. This Court held in Kohl that the federal government's power of eminent domain is complete in itself and that no state can prescribe the manner in which it may be exercised. That power indisputably extends to state-owned property, and it has been established since before the founding that the sovereign's right of eminent domain includes the power to authorize private entities to exercise that right for roads, canals, and other infrastructure projects. The district court, therefore, may proceed with these actions to determine the amount of compensation that is owed to the state for this federally authorized taking of its property.</text>",2020,incoherent
16869,2020.19-1039-t01,respondent,Amy Coney Barrett,"Mr. Kneedler, I have a question just to follow up on one that Justice Gorsuch asked you. You said that you thought, when he was asking you about the Eleventh Amendment, that maybe the better way to think of this was that it was a suit against the state. And I've been trying to get my mind around what role this in rem issue plays in all this and particularly because Federal Rule of Civil Procedure 71.1 required the state to be joined as a -- as a party, as the property owner. So, if you say the better way to think of it is really as a suit against the state, you said you've accepted PennEast's argument about the in rem nature of the proceeding, how does 71.1 and the in rem nature of the proceeding and your concession to Justice Gorsuch bear on that?","<speaker>Edwin S. Kneedler</speaker><text>I'm sorry. Mr. Chief Justice, and may it please the Court: Under the Natural Gas Act and this Court's decision in City of Tacoma, the courts below were without jurisdiction to resolve Respondents' statutory challenge to PennEast's exercise of the right of eminent domain. By contrast, the courts below were not precluded from resolving the state's contention that the Eleventh Amendment bars PennEast's condemnation actions, but there is no such Eleventh Amendment bar. This Court held in Kohl that the federal government's power of eminent domain is complete in itself and that no state can prescribe the manner in which it may be exercised. That power indisputably extends to state-owned property, and it has been established since before the founding that the sovereign's right of eminent domain includes the power to authorize private entities to exercise that right for roads, canals, and other infrastructure projects. The district court, therefore, may proceed with these actions to determine the amount of compensation that is owed to the state for this federally authorized taking of its property.</text>",2020,coherent
16870,2020.19-1039-t01,respondent,Amy Coney Barrett,"Well, no, no, no, I understand that, but I'm asking specifically, you said to Justice Gorsuch that the better way to think of this is that it's a party against the state. So I was asking how that bears on how we should think about this specifically as an in rem proceeding, because that's one of PennEast's arguments, of course, that -- that sovereign immunity doesn't apply here. So is it in rem or is it more in personam?","<speaker>Edwin S. Kneedler</speaker><text>I'm sorry. Mr. Chief Justice, and may it please the Court: Under the Natural Gas Act and this Court's decision in City of Tacoma, the courts below were without jurisdiction to resolve Respondents' statutory challenge to PennEast's exercise of the right of eminent domain. By contrast, the courts below were not precluded from resolving the state's contention that the Eleventh Amendment bars PennEast's condemnation actions, but there is no such Eleventh Amendment bar. This Court held in Kohl that the federal government's power of eminent domain is complete in itself and that no state can prescribe the manner in which it may be exercised. That power indisputably extends to state-owned property, and it has been established since before the founding that the sovereign's right of eminent domain includes the power to authorize private entities to exercise that right for roads, canals, and other infrastructure projects. The district court, therefore, may proceed with these actions to determine the amount of compensation that is owed to the state for this federally authorized taking of its property.</text>",2020,incoherent
16871,2020.19-1039-t01,petitioner,"John G. Roberts, Jr.","Counsel, you talked near the end there about the practical problems. Does the State oppose the pipeline?","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: Long before the framing, it was clear that eminent domain was an essential element of sovereignty and that private parties could be deputized to exercise that power for infrastructure projects. Once the federal eminent-domain power was exercised, this Court made clear that state lands are not immune, but states are entitled to just compensation like other property owners. New Jersey does not take issue with those precedents but still asserts immunity from the process used to ensure just compensation if not initiated by the federal government itself. That claim fails for two interrelated reasons. First, states acceded to the federal government's superior eminent-domain authority in the Plan of the Convention. In our system of dual sovereignty, only one sovereign can have the ultimate authority over land when the federal and state governments assert conflicting claims. The Supremacy Clause largely settles that debate, and New Jersey concedes that its sovereignty must yield when the federal government decides to take state property. But, once it concedes that, it has no immunity left to assert in the proceedings necessary to effectuate the taking. That follows from the immovable property exception, which long predates the framing. No sovereign has ever had immunity from the eminent domain authority of the superior sovereign over immovable property. It also follows from the very nature of eminent domain. Eminent domain that depends on consent is an oxymoron. Second, the proceedings here are in rem and can only augment the state treasury. This Court has recognized that in rem proceedings pose a lesser threat to state sovereignty. Justices Washington and Story made the same point when the Eleventh Amendment was new. And of all in rem actions, eminent-domain proceedings pose the least concerns. They allege no wrongdoing, they impose no liability, and they cannot be brought without federal authorization. The whole point of the proceeding is to ensure just compensation for a taking. New Jersey's effort to convert a constitutional remedy into a veto over the federally authorized taking is simply incompatible with our constitutional design.</text>",2020,incoherent
16872,2020.19-1039-t01,petitioner,"John G. Roberts, Jr.","No, no, I -- I'm not suggesting that it's enough to eliminate the immunity, but it does strike me as a concern why supporting Mr. Clement and Mr. Kneedler's argument that you're dealing here with a federal delegee. And what the State is doing is -- in other words, the -- the federal government in this scenario does become a junior varsity sovereign. The state is blocking the NGA certificate issued by the -- by the federal sovereign. Do you have a response to that?","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: Long before the framing, it was clear that eminent domain was an essential element of sovereignty and that private parties could be deputized to exercise that power for infrastructure projects. Once the federal eminent-domain power was exercised, this Court made clear that state lands are not immune, but states are entitled to just compensation like other property owners. New Jersey does not take issue with those precedents but still asserts immunity from the process used to ensure just compensation if not initiated by the federal government itself. That claim fails for two interrelated reasons. First, states acceded to the federal government's superior eminent-domain authority in the Plan of the Convention. In our system of dual sovereignty, only one sovereign can have the ultimate authority over land when the federal and state governments assert conflicting claims. The Supremacy Clause largely settles that debate, and New Jersey concedes that its sovereignty must yield when the federal government decides to take state property. But, once it concedes that, it has no immunity left to assert in the proceedings necessary to effectuate the taking. That follows from the immovable property exception, which long predates the framing. No sovereign has ever had immunity from the eminent domain authority of the superior sovereign over immovable property. It also follows from the very nature of eminent domain. Eminent domain that depends on consent is an oxymoron. Second, the proceedings here are in rem and can only augment the state treasury. This Court has recognized that in rem proceedings pose a lesser threat to state sovereignty. Justices Washington and Story made the same point when the Eleventh Amendment was new. And of all in rem actions, eminent-domain proceedings pose the least concerns. They allege no wrongdoing, they impose no liability, and they cannot be brought without federal authorization. The whole point of the proceeding is to ensure just compensation for a taking. New Jersey's effort to convert a constitutional remedy into a veto over the federally authorized taking is simply incompatible with our constitutional design.</text>",2020,incoherent
16873,2020.19-1039-t01,petitioner,Clarence Thomas,"Thank you, Mr. Chief Justice. Counsel, what difference would it make if the U.S. sanctioned the proceedings, the condemnation proceedings that -- or efforts that PennEast is now making?","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: Long before the framing, it was clear that eminent domain was an essential element of sovereignty and that private parties could be deputized to exercise that power for infrastructure projects. Once the federal eminent-domain power was exercised, this Court made clear that state lands are not immune, but states are entitled to just compensation like other property owners. New Jersey does not take issue with those precedents but still asserts immunity from the process used to ensure just compensation if not initiated by the federal government itself. That claim fails for two interrelated reasons. First, states acceded to the federal government's superior eminent-domain authority in the Plan of the Convention. In our system of dual sovereignty, only one sovereign can have the ultimate authority over land when the federal and state governments assert conflicting claims. The Supremacy Clause largely settles that debate, and New Jersey concedes that its sovereignty must yield when the federal government decides to take state property. But, once it concedes that, it has no immunity left to assert in the proceedings necessary to effectuate the taking. That follows from the immovable property exception, which long predates the framing. No sovereign has ever had immunity from the eminent domain authority of the superior sovereign over immovable property. It also follows from the very nature of eminent domain. Eminent domain that depends on consent is an oxymoron. Second, the proceedings here are in rem and can only augment the state treasury. This Court has recognized that in rem proceedings pose a lesser threat to state sovereignty. Justices Washington and Story made the same point when the Eleventh Amendment was new. And of all in rem actions, eminent-domain proceedings pose the least concerns. They allege no wrongdoing, they impose no liability, and they cannot be brought without federal authorization. The whole point of the proceeding is to ensure just compensation for a taking. New Jersey's effort to convert a constitutional remedy into a veto over the federally authorized taking is simply incompatible with our constitutional design.</text>",2020,incoherent
16874,2020.19-1039-t01,petitioner,Clarence Thomas,"Well, you said -- you've said a number of times that it's your sovereign land. How much of this land do you have a possessory interest in?","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: Long before the framing, it was clear that eminent domain was an essential element of sovereignty and that private parties could be deputized to exercise that power for infrastructure projects. Once the federal eminent-domain power was exercised, this Court made clear that state lands are not immune, but states are entitled to just compensation like other property owners. New Jersey does not take issue with those precedents but still asserts immunity from the process used to ensure just compensation if not initiated by the federal government itself. That claim fails for two interrelated reasons. First, states acceded to the federal government's superior eminent-domain authority in the Plan of the Convention. In our system of dual sovereignty, only one sovereign can have the ultimate authority over land when the federal and state governments assert conflicting claims. The Supremacy Clause largely settles that debate, and New Jersey concedes that its sovereignty must yield when the federal government decides to take state property. But, once it concedes that, it has no immunity left to assert in the proceedings necessary to effectuate the taking. That follows from the immovable property exception, which long predates the framing. No sovereign has ever had immunity from the eminent domain authority of the superior sovereign over immovable property. It also follows from the very nature of eminent domain. Eminent domain that depends on consent is an oxymoron. Second, the proceedings here are in rem and can only augment the state treasury. This Court has recognized that in rem proceedings pose a lesser threat to state sovereignty. Justices Washington and Story made the same point when the Eleventh Amendment was new. And of all in rem actions, eminent-domain proceedings pose the least concerns. They allege no wrongdoing, they impose no liability, and they cannot be brought without federal authorization. The whole point of the proceeding is to ensure just compensation for a taking. New Jersey's effort to convert a constitutional remedy into a veto over the federally authorized taking is simply incompatible with our constitutional design.</text>",2020,incoherent
16875,2020.19-1039-t01,petitioner,Clarence Thomas,"But what would it take for this to happen, though? Can the U.S. even delegate this, its exemption?","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: Long before the framing, it was clear that eminent domain was an essential element of sovereignty and that private parties could be deputized to exercise that power for infrastructure projects. Once the federal eminent-domain power was exercised, this Court made clear that state lands are not immune, but states are entitled to just compensation like other property owners. New Jersey does not take issue with those precedents but still asserts immunity from the process used to ensure just compensation if not initiated by the federal government itself. That claim fails for two interrelated reasons. First, states acceded to the federal government's superior eminent-domain authority in the Plan of the Convention. In our system of dual sovereignty, only one sovereign can have the ultimate authority over land when the federal and state governments assert conflicting claims. The Supremacy Clause largely settles that debate, and New Jersey concedes that its sovereignty must yield when the federal government decides to take state property. But, once it concedes that, it has no immunity left to assert in the proceedings necessary to effectuate the taking. That follows from the immovable property exception, which long predates the framing. No sovereign has ever had immunity from the eminent domain authority of the superior sovereign over immovable property. It also follows from the very nature of eminent domain. Eminent domain that depends on consent is an oxymoron. Second, the proceedings here are in rem and can only augment the state treasury. This Court has recognized that in rem proceedings pose a lesser threat to state sovereignty. Justices Washington and Story made the same point when the Eleventh Amendment was new. And of all in rem actions, eminent-domain proceedings pose the least concerns. They allege no wrongdoing, they impose no liability, and they cannot be brought without federal authorization. The whole point of the proceeding is to ensure just compensation for a taking. New Jersey's effort to convert a constitutional remedy into a veto over the federally authorized taking is simply incompatible with our constitutional design.</text>",2020,incoherent
16876,2020.19-1039-t01,petitioner,Clarence Thomas,Okay. And on what base -- on what do you base that?,"<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: Long before the framing, it was clear that eminent domain was an essential element of sovereignty and that private parties could be deputized to exercise that power for infrastructure projects. Once the federal eminent-domain power was exercised, this Court made clear that state lands are not immune, but states are entitled to just compensation like other property owners. New Jersey does not take issue with those precedents but still asserts immunity from the process used to ensure just compensation if not initiated by the federal government itself. That claim fails for two interrelated reasons. First, states acceded to the federal government's superior eminent-domain authority in the Plan of the Convention. In our system of dual sovereignty, only one sovereign can have the ultimate authority over land when the federal and state governments assert conflicting claims. The Supremacy Clause largely settles that debate, and New Jersey concedes that its sovereignty must yield when the federal government decides to take state property. But, once it concedes that, it has no immunity left to assert in the proceedings necessary to effectuate the taking. That follows from the immovable property exception, which long predates the framing. No sovereign has ever had immunity from the eminent domain authority of the superior sovereign over immovable property. It also follows from the very nature of eminent domain. Eminent domain that depends on consent is an oxymoron. Second, the proceedings here are in rem and can only augment the state treasury. This Court has recognized that in rem proceedings pose a lesser threat to state sovereignty. Justices Washington and Story made the same point when the Eleventh Amendment was new. And of all in rem actions, eminent-domain proceedings pose the least concerns. They allege no wrongdoing, they impose no liability, and they cannot be brought without federal authorization. The whole point of the proceeding is to ensure just compensation for a taking. New Jersey's effort to convert a constitutional remedy into a veto over the federally authorized taking is simply incompatible with our constitutional design.</text>",2020,incoherent
16877,2020.19-1039-t01,petitioner,"Samuel A. Alito, Jr.","Counsel, sometimes form is dispositive and you may in the end have a winning formal argument, but what I want to look into is whether you have anything more than a purely formal argument. Now you argue that things might have worked out better for you if FERC as opposed to PennEast were conducting the proceeding because the federal government is obligated to negotiate in bad faith and there's the issue of timing. But I take it your constitutional argument would be in the end exactly the same if none of those features appeared in the statute that's involved here, would it not?","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: Long before the framing, it was clear that eminent domain was an essential element of sovereignty and that private parties could be deputized to exercise that power for infrastructure projects. Once the federal eminent-domain power was exercised, this Court made clear that state lands are not immune, but states are entitled to just compensation like other property owners. New Jersey does not take issue with those precedents but still asserts immunity from the process used to ensure just compensation if not initiated by the federal government itself. That claim fails for two interrelated reasons. First, states acceded to the federal government's superior eminent-domain authority in the Plan of the Convention. In our system of dual sovereignty, only one sovereign can have the ultimate authority over land when the federal and state governments assert conflicting claims. The Supremacy Clause largely settles that debate, and New Jersey concedes that its sovereignty must yield when the federal government decides to take state property. But, once it concedes that, it has no immunity left to assert in the proceedings necessary to effectuate the taking. That follows from the immovable property exception, which long predates the framing. No sovereign has ever had immunity from the eminent domain authority of the superior sovereign over immovable property. It also follows from the very nature of eminent domain. Eminent domain that depends on consent is an oxymoron. Second, the proceedings here are in rem and can only augment the state treasury. This Court has recognized that in rem proceedings pose a lesser threat to state sovereignty. Justices Washington and Story made the same point when the Eleventh Amendment was new. And of all in rem actions, eminent-domain proceedings pose the least concerns. They allege no wrongdoing, they impose no liability, and they cannot be brought without federal authorization. The whole point of the proceeding is to ensure just compensation for a taking. New Jersey's effort to convert a constitutional remedy into a veto over the federally authorized taking is simply incompatible with our constitutional design.</text>",2020,incoherent
16878,2020.19-1039-t01,petitioner,"Samuel A. Alito, Jr.","So, really, it's just about the form? It's the fact that it's PennEast and it's not FERC?","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: Long before the framing, it was clear that eminent domain was an essential element of sovereignty and that private parties could be deputized to exercise that power for infrastructure projects. Once the federal eminent-domain power was exercised, this Court made clear that state lands are not immune, but states are entitled to just compensation like other property owners. New Jersey does not take issue with those precedents but still asserts immunity from the process used to ensure just compensation if not initiated by the federal government itself. That claim fails for two interrelated reasons. First, states acceded to the federal government's superior eminent-domain authority in the Plan of the Convention. In our system of dual sovereignty, only one sovereign can have the ultimate authority over land when the federal and state governments assert conflicting claims. The Supremacy Clause largely settles that debate, and New Jersey concedes that its sovereignty must yield when the federal government decides to take state property. But, once it concedes that, it has no immunity left to assert in the proceedings necessary to effectuate the taking. That follows from the immovable property exception, which long predates the framing. No sovereign has ever had immunity from the eminent domain authority of the superior sovereign over immovable property. It also follows from the very nature of eminent domain. Eminent domain that depends on consent is an oxymoron. Second, the proceedings here are in rem and can only augment the state treasury. This Court has recognized that in rem proceedings pose a lesser threat to state sovereignty. Justices Washington and Story made the same point when the Eleventh Amendment was new. And of all in rem actions, eminent-domain proceedings pose the least concerns. They allege no wrongdoing, they impose no liability, and they cannot be brought without federal authorization. The whole point of the proceeding is to ensure just compensation for a taking. New Jersey's effort to convert a constitutional remedy into a veto over the federally authorized taking is simply incompatible with our constitutional design.</text>",2020,incoherent
16879,2020.19-1039-t01,petitioner,"Samuel A. Alito, Jr.","Yeah. No, I -- I understand that, but if PennEast were require -- required to negotiate in good faith, if all of this was -- the timing was they couldn't bring a condemnation action until the route had been finalized so that FERC had approved the very route in question and knew that it was going over state land and wanted the -- presumably wanted the land condemned, and all that was left to be done was to file a condemnation action, ascertain the value of the property, you would have exactly the same constitutional objection?","<speaker>Paul D. Clement</speaker><text>Mr. Chief Justice, and may it please the Court: Long before the framing, it was clear that eminent domain was an essential element of sovereignty and that private parties could be deputized to exercise that power for infrastructure projects. Once the federal eminent-domain power was exercised, this Court made clear that state lands are not immune, but states are entitled to just compensation like other property owners. New Jersey does not take issue with those precedents but still asserts immunity from the process used to ensure just compensation if not initiated by the federal government itself. That claim fails for two interrelated reasons. First, states acceded to the federal government's superior eminent-domain authority in the Plan of the Convention. In our system of dual sovereignty, only one sovereign can have the ultimate authority over land when the federal and state governments assert conflicting claims. The Supremacy Clause largely settles that debate, and New Jersey concedes that its sovereignty must yield when the federal government decides to take state property. But, once it concedes that, it has no immunity left to assert in the proceedings necessary to effectuate the taking. That follows from the immovable property exception, which long predates the framing. No sovereign has ever had immunity from the eminent domain authority of the superior sovereign over immovable property. It also follows from the very nature of eminent domain. Eminent domain that depends on consent is an oxymoron. Second, the proceedings here are in rem and can only augment the state treasury. This Court has recognized that in rem proceedings pose a lesser threat to state sovereignty. Justices Washington and Story made the same point when the Eleventh Amendment was new. And of all in rem actions, eminent-domain proceedings pose the least concerns. They allege no wrongdoing, they impose no liability, and they cannot be brought without federal authorization. The whole point of the proceeding is to ensure just compensation for a taking. New Jersey's effort to convert a constitutional remedy into a veto over the federally authorized taking is simply incompatible with our constitutional design.</text>",2020,coherent
