Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year,label,skill_labels_raw
1507,2022.21-376-t01,petitioner,"Samuel A. Alito, Jr.","What if it's an older child, not 18, but an older child who can express the child's preferences, and the child says I don't want to be treated as an Indian under ICWA?","<speaker>Matthew D. McGill</speaker><text>MR. McGILL: Thank you, Mr. Chief Justice, and may it please the Court: According to the federal government, in 2020, there were over 11,000 Native American children in state foster care. The Indian Child Welfare Act deprives Native -- deprives Indian children of the best interests of the child test. It replaces that test with a hierarchy of placement preferences that puts Native -- non-Indian families at the bottom of the list. As this Court explained in Holyfield, this effectuates a federal policy of sending Indian children to the Indian community. The problem is -- is that there are fewer than 2,000 Native American foster homes. That means each year hundreds, if not thousands, of Indian children are placed in non-Indian foster homes, and sometimes there they bond with those families. Yet, when those families try to adopt those children, ICWA rears its head for a second time, allowing tribes to play the proverbial ICWA trump card at the eleventh hour. This is happening now for a second time to the Brackeens as they try to adopt YRJ, who is now four-and-a-half years old. For a second time, the Brackeens are asked to show good cause to overcome the placement preferences under a new regulatory standard that, in the agency's words, is narrow, limited, and not a best interests test. Not even YRJ's deep attachment to the Brackeens after being part of their family for four years is sufficient. For both that child and her family, this flouts the promise of equal justice under the law. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""exploring_exceptional_circumstances"",
    ""reasoning"": ""The question presents a hypothetical scenario that deviates from the typical situation, introducing an older child who can express their own preferences, to test the limits and potential exceptions of the Indian Child Welfare Act.""
}"
1511,2022.21-376-t01,petitioner,Sonia Sotomayor,"All right. But the second part of ICWA subjects a child who's not a member yet but whose parent is an Indian tribe membership, and that one, it seems to me that most of our laws presume that a child will follow its parents, correct?","<speaker>Matthew D. McGill</speaker><text>MR. McGILL: Thank you, Mr. Chief Justice, and may it please the Court: According to the federal government, in 2020, there were over 11,000 Native American children in state foster care. The Indian Child Welfare Act deprives Native -- deprives Indian children of the best interests of the child test. It replaces that test with a hierarchy of placement preferences that puts Native -- non-Indian families at the bottom of the list. As this Court explained in Holyfield, this effectuates a federal policy of sending Indian children to the Indian community. The problem is -- is that there are fewer than 2,000 Native American foster homes. That means each year hundreds, if not thousands, of Indian children are placed in non-Indian foster homes, and sometimes there they bond with those families. Yet, when those families try to adopt those children, ICWA rears its head for a second time, allowing tribes to play the proverbial ICWA trump card at the eleventh hour. This is happening now for a second time to the Brackeens as they try to adopt YRJ, who is now four-and-a-half years old. For a second time, the Brackeens are asked to show good cause to overcome the placement preferences under a new regulatory standard that, in the agency's words, is narrow, limited, and not a best interests test. Not even YRJ's deep attachment to the Brackeens after being part of their family for four years is sufficient. For both that child and her family, this flouts the promise of equal justice under the law. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""examining_statutory_definitions_and_presumptions"",
    ""reasoning"": ""The question examines the second part of ICWA, specifically the statutory definition and presumption related to a child's membership in an Indian tribe based on their parent's membership, and how it compares to other laws.""
}"
1520,2022.21-376-t01,petitioner,Amy Coney Barrett,"But external limits from the Constitution would apply, like equal protection or, in Seminole Tribe, state sovereign immunity?","<speaker>Matthew D. McGill</speaker><text>MR. McGILL: Thank you, Mr. Chief Justice, and may it please the Court: According to the federal government, in 2020, there were over 11,000 Native American children in state foster care. The Indian Child Welfare Act deprives Native -- deprives Indian children of the best interests of the child test. It replaces that test with a hierarchy of placement preferences that puts Native -- non-Indian families at the bottom of the list. As this Court explained in Holyfield, this effectuates a federal policy of sending Indian children to the Indian community. The problem is -- is that there are fewer than 2,000 Native American foster homes. That means each year hundreds, if not thousands, of Indian children are placed in non-Indian foster homes, and sometimes there they bond with those families. Yet, when those families try to adopt those children, ICWA rears its head for a second time, allowing tribes to play the proverbial ICWA trump card at the eleventh hour. This is happening now for a second time to the Brackeens as they try to adopt YRJ, who is now four-and-a-half years old. For a second time, the Brackeens are asked to show good cause to overcome the placement preferences under a new regulatory standard that, in the agency's words, is narrow, limited, and not a best interests test. Not even YRJ's deep attachment to the Brackeens after being part of their family for four years is sufficient. For both that child and her family, this flouts the promise of equal justice under the law. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""identifying_alternative_constitutional_limits"",
    ""reasoning"": ""The question explores whether other constitutional limits, such as equal protection or sovereign immunity, would apply to the Indian Child Welfare Act, even if the Act itself does not explicitly require a 'best interests of the child' standard.""
}"
1521,2022.21-376-t01,petitioner,Ketanji Brown Jackson,"Yes. So I -- I agree to some extent with Justice Kavanaugh that there are strong interests on both sides of these issues. What I'm mostly concerned about is that we might be taking it upon ourselves to weigh those interests where, really, our role should be thinking about what the framers intended with respect to the scope of Congress's authority as it regards Indian affairs and what Congress believed was necessary to protect Indians given that exercise of authority. So I guess I'm -- that makes me wonder whether we shouldn't be giving more weight to the statements in the legislative history from Congress in terms of its decision that ICWA and its provisions were, in fact, related to tribal sovereignty, necessary to preserve tribal sovereignty. So let me just ask you, how -- how much weight, if any, should we be giving to clear, direct statements from Congress that this was being done pursuant to its understanding of its plenary authority as given it -- given to it in the Constitution and that it was necessary from Congress's perspective to solve for the problem of these state welfare practices that were causing harm to Indian children given its responsibility as a trust relationship for Indian affairs?","<speaker>Matthew D. McGill</speaker><text>MR. McGILL: Thank you, Mr. Chief Justice, and may it please the Court: According to the federal government, in 2020, there were over 11,000 Native American children in state foster care. The Indian Child Welfare Act deprives Native -- deprives Indian children of the best interests of the child test. It replaces that test with a hierarchy of placement preferences that puts Native -- non-Indian families at the bottom of the list. As this Court explained in Holyfield, this effectuates a federal policy of sending Indian children to the Indian community. The problem is -- is that there are fewer than 2,000 Native American foster homes. That means each year hundreds, if not thousands, of Indian children are placed in non-Indian foster homes, and sometimes there they bond with those families. Yet, when those families try to adopt those children, ICWA rears its head for a second time, allowing tribes to play the proverbial ICWA trump card at the eleventh hour. This is happening now for a second time to the Brackeens as they try to adopt YRJ, who is now four-and-a-half years old. For a second time, the Brackeens are asked to show good cause to overcome the placement preferences under a new regulatory standard that, in the agency's words, is narrow, limited, and not a best interests test. Not even YRJ's deep attachment to the Brackeens after being part of their family for four years is sufficient. For both that child and her family, this flouts the promise of equal justice under the law. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""assessing_statutory_purpose_and_intent"",
    ""reasoning"": ""The question seeks to understand the weight that should be given to Congress's statements regarding the purpose and intent behind the Indian Child Welfare Act, specifically in relation to tribal sovereignty and Congress's plenary authority, in determining the scope of the Act's provisions.""
}"
1527,2022.21-376-t01,respondent,Sonia Sotomayor,You say helping Indians is not enough. But what's the helping Indians plus what?,"<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Congress cannot require states to administer a nationwide child custody regime. As far as the state is aware, this Court has upheld only three kinds of laws even under a plenary congressional power over Indian tribes: first, those regulating trade or implementing treaties with tribes in the ordinary, original understandings of those clauses; second, those applying to Indians within U.S. territories or on Indian lands; and, third, those regulating tribal governments as such. ICWA far exceeds this plenary power, applying only to child custody proceedings in state courts off reservations. Even if Congress could establish such a scheme, however, it cannot order states to enforce it. ICWA issues a dozen commands to states or their officials. Each obscures federal accountability for ICWA, and each foists uncompensated costs on to states. Each is, therefore, prohibited under Murphy. And I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""requesting_additional_criterion_for_legitimacy"",
    ""reasoning"": ""The question asks the speaker to provide an additional factor or condition that, when combined with the goal of 'helping Indians', would make a law or policy legitimate in their view, indicating that the current criterion is insufficient.""
}"
1532,2022.21-376-t01,respondent,Elena Kagan,Does it make a difference that our ruling would bind state officials?,"<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Congress cannot require states to administer a nationwide child custody regime. As far as the state is aware, this Court has upheld only three kinds of laws even under a plenary congressional power over Indian tribes: first, those regulating trade or implementing treaties with tribes in the ordinary, original understandings of those clauses; second, those applying to Indians within U.S. territories or on Indian lands; and, third, those regulating tribal governments as such. ICWA far exceeds this plenary power, applying only to child custody proceedings in state courts off reservations. Even if Congress could establish such a scheme, however, it cannot order states to enforce it. ICWA issues a dozen commands to states or their officials. Each obscures federal accountability for ICWA, and each foists uncompensated costs on to states. Each is, therefore, prohibited under Murphy. And I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""exploring_implications_of_precedent_application"",
    ""reasoning"": ""The question delves into how the potential ruling might impact state officials and whether that would affect the outcome, given the context of the Murphy precedent and the Indian Child Welfare Act (ICWA) being discussed.""
}"
1535,2022.21-376-t01,respondent,Neil Gorsuch,"And, finally, I understand this Court sometimes speaks when Congress hasn't in Indian affairs, but -- but, here, we have a statute by Congress, and are you aware of any time this Court in 200 years has struck down as facially invalid an exercise of Congress's plenary powers over Indian affairs?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Congress cannot require states to administer a nationwide child custody regime. As far as the state is aware, this Court has upheld only three kinds of laws even under a plenary congressional power over Indian tribes: first, those regulating trade or implementing treaties with tribes in the ordinary, original understandings of those clauses; second, those applying to Indians within U.S. territories or on Indian lands; and, third, those regulating tribal governments as such. ICWA far exceeds this plenary power, applying only to child custody proceedings in state courts off reservations. Even if Congress could establish such a scheme, however, it cannot order states to enforce it. ICWA issues a dozen commands to states or their officials. Each obscures federal accountability for ICWA, and each foists uncompensated costs on to states. Each is, therefore, prohibited under Murphy. And I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""assessing_precedent_and_congressional_authority"",
    ""reasoning"": ""The question explores the court's historical decisions regarding Congress's plenary power over Indian affairs and whether there's precedent for striking down such an exercise, given the presence of a statute in this case.""
}"
1539,2022.21-376-t01,respondent,Amy Coney Barrett,"-- but would it be legal for Texas to do that? Would there be an equal protection challenge that someone could bring against Texas for treating Indian children differently when it comes to foster placement? I mean, you're saying --","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Congress cannot require states to administer a nationwide child custody regime. As far as the state is aware, this Court has upheld only three kinds of laws even under a plenary congressional power over Indian tribes: first, those regulating trade or implementing treaties with tribes in the ordinary, original understandings of those clauses; second, those applying to Indians within U.S. territories or on Indian lands; and, third, those regulating tribal governments as such. ICWA far exceeds this plenary power, applying only to child custody proceedings in state courts off reservations. Even if Congress could establish such a scheme, however, it cannot order states to enforce it. ICWA issues a dozen commands to states or their officials. Each obscures federal accountability for ICWA, and each foists uncompensated costs on to states. Each is, therefore, prohibited under Murphy. And I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""comparing_state_action_to_federal_law_and_identifying_potential_challenges"",
    ""reasoning"": ""The question explores the possibility of a state implementing its own child custody regime and whether that would lead to equal protection challenges. It requires considering the implications of state action versus federal law and potential legal hurdles, such as equal protection challenges.""
}"
1540,2022.21-376-t01,respondent,Amy Coney Barrett,"But, if they have a foster care system, they couldn't say because of what ICWA requires us to undertake in these active efforts and the -- you know, they complain about the recordkeeping, we just want none of that, so we're going to walk away from that, we're not going to let the federal government impose those obligations on us?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Congress cannot require states to administer a nationwide child custody regime. As far as the state is aware, this Court has upheld only three kinds of laws even under a plenary congressional power over Indian tribes: first, those regulating trade or implementing treaties with tribes in the ordinary, original understandings of those clauses; second, those applying to Indians within U.S. territories or on Indian lands; and, third, those regulating tribal governments as such. ICWA far exceeds this plenary power, applying only to child custody proceedings in state courts off reservations. Even if Congress could establish such a scheme, however, it cannot order states to enforce it. ICWA issues a dozen commands to states or their officials. Each obscures federal accountability for ICWA, and each foists uncompensated costs on to states. Each is, therefore, prohibited under Murphy. And I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""examining_state_response_to_federal_requirements"",
    ""reasoning"": ""The question explores how states might react to the federal requirements imposed by ICWA, specifically whether they could opt out of the foster care system to avoid the obligations and costs associated with ICWA's provisions.""
}"
1542,2022.21-376-t01,respondent,"John G. Roberts, Jr.","Thank you, counsel. The case is submitted -- no? I'm sorry, Mr. McGill. (Laughter.)","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: Congress cannot require states to administer a nationwide child custody regime. As far as the state is aware, this Court has upheld only three kinds of laws even under a plenary congressional power over Indian tribes: first, those regulating trade or implementing treaties with tribes in the ordinary, original understandings of those clauses; second, those applying to Indians within U.S. territories or on Indian lands; and, third, those regulating tribal governments as such. ICWA far exceeds this plenary power, applying only to child custody proceedings in state courts off reservations. Even if Congress could establish such a scheme, however, it cannot order states to enforce it. ICWA issues a dozen commands to states or their officials. Each obscures federal accountability for ICWA, and each foists uncompensated costs on to states. Each is, therefore, prohibited under Murphy. And I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""case_proceeding_confirmation"",
    ""reasoning"": ""The question is not addressing the merits of the case, but rather inquiring if the oral argument is complete or if there are additional statements to be made.""
}"
1683,2022.21-846-t01,petitioner,Clarence Thomas,"Well, let's just talk about what we're considering. I understand Simmons and Lynch, but what I understand the Arizona Supreme Court to be saying, it does not -- under our rules, there's nothing more here, that they simply interpreted their Rule 32. How do we get from that interpretation of their rule to a federal question -- federal issue?","<speaker>Neal Kumar Katyal</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: In 2005, John Cruz was sentenced to death. The judge instructed jurors that, without a death sentence, Cruz would face ""life imprisonment with a possibility of parole."" The judge did so despite this Court's decision 11 years earlier in Simmons. Cruz's jury labored under a seriously wrong idea. Indeed, the jury foreman the very next day said: ""We wanted a reason to be lenient, and many of us would have rather voted for life, but we were not given an option to vote for life in prison without the possibility of parole."" Cruz wasn't the only one. Twelve separate times, 12 separate times, the Arizona Supreme Court wrote decisions refusing to apply Simmons. In 2016, this Court summarily reversed all this in Lynch, fundamentally changing capital trials in Arizona. Cruz then used Lynch to seek post-conviction relief under Arizona Rule 32.1(g). Yet, the Arizona Supreme Court refused, saying Lynch didn't change the law; it just changed the application of the law. That interpretation of Rule 32 is not an adequate and independent state ground for three separate reasons. First, to be adequate, an interpretation must be firmly established and regularly followed. This hair-splitting distinction between changes in the law and applications of the law is entirely novel, entirely hand-crafted. The state doesn't even defend it. Second, the decision below discriminates against federal rights. It places defendants like Cruz in a catch-22. To prevail under federal law, they have to argue that Lynch applied a settled rule, but that very argument dooms their claims under state law. It also discriminates against decisions of this Court by giving them narrower effect. And, finally, the decision below is not independent; it's interwoven with federal questions. The Arizona Supreme Court's analysis of Rule 32 turned on its reading of this Court's precedents. Simmons was the law of the land in 49 states, all except Arizona. Arizona is an extreme outlier, and for that reason today, it stands alone in this Court. None of the other 49 states, not a single one, is supporting them. If I could start with the first point about novelty.</text>",2022,coherent,"{
    ""property"": ""identifying_federal_question_jurisdiction"",
    ""reasoning"": ""The question seeks to clarify how the Arizona Supreme Court's interpretation of its own rule (Rule 32) relates to a federal issue, and how the Court has jurisdiction to review this matter. The question is trying to pinpoint the connection between the state's interpretation of its rule and the federal question at hand.""
}"
1684,2022.21-846-t01,petitioner,"Samuel A. Alito, Jr.","I'm sorry. You began with three points, and if I remember correctly, the first two require us to analyze the opinions of the Arizona Supreme Court as to whether it's novel and -- and I -- but -- but assume that it was always the rule in Arizona that a significant change in the law, whether federal or state, would be covered and that a significant change in the law is different from a significantly new application of the law. Okay. Suppose that was always the rule. Then what would be -- what -- what is left of your argument?","<speaker>Neal Kumar Katyal</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: In 2005, John Cruz was sentenced to death. The judge instructed jurors that, without a death sentence, Cruz would face ""life imprisonment with a possibility of parole."" The judge did so despite this Court's decision 11 years earlier in Simmons. Cruz's jury labored under a seriously wrong idea. Indeed, the jury foreman the very next day said: ""We wanted a reason to be lenient, and many of us would have rather voted for life, but we were not given an option to vote for life in prison without the possibility of parole."" Cruz wasn't the only one. Twelve separate times, 12 separate times, the Arizona Supreme Court wrote decisions refusing to apply Simmons. In 2016, this Court summarily reversed all this in Lynch, fundamentally changing capital trials in Arizona. Cruz then used Lynch to seek post-conviction relief under Arizona Rule 32.1(g). Yet, the Arizona Supreme Court refused, saying Lynch didn't change the law; it just changed the application of the law. That interpretation of Rule 32 is not an adequate and independent state ground for three separate reasons. First, to be adequate, an interpretation must be firmly established and regularly followed. This hair-splitting distinction between changes in the law and applications of the law is entirely novel, entirely hand-crafted. The state doesn't even defend it. Second, the decision below discriminates against federal rights. It places defendants like Cruz in a catch-22. To prevail under federal law, they have to argue that Lynch applied a settled rule, but that very argument dooms their claims under state law. It also discriminates against decisions of this Court by giving them narrower effect. And, finally, the decision below is not independent; it's interwoven with federal questions. The Arizona Supreme Court's analysis of Rule 32 turned on its reading of this Court's precedents. Simmons was the law of the land in 49 states, all except Arizona. Arizona is an extreme outlier, and for that reason today, it stands alone in this Court. None of the other 49 states, not a single one, is supporting them. If I could start with the first point about novelty.</text>",2022,coherent,"{
    ""property"": ""testing_alternative_hypothetical_scenario"",
    ""reasoning"": ""The question presents a hypothetical scenario where the Arizona Supreme Court's rule is assumed to have been consistently applied, and then asks the speaker to re-evaluate their argument in light of this alternative scenario, effectively testing the robustness of the argument.""
}"
1685,2022.21-846-t01,petitioner,"Samuel A. Alito, Jr.","Well, as I said, you have arguments that require us to analyze what they've done. And I've looked at that. We will look at it again. But assuming for the sake of argument, this is a hypothetical, that the rule has always been what the Arizona Supreme Court now says the rule is, what is your remaining argument?","<speaker>Neal Kumar Katyal</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: In 2005, John Cruz was sentenced to death. The judge instructed jurors that, without a death sentence, Cruz would face ""life imprisonment with a possibility of parole."" The judge did so despite this Court's decision 11 years earlier in Simmons. Cruz's jury labored under a seriously wrong idea. Indeed, the jury foreman the very next day said: ""We wanted a reason to be lenient, and many of us would have rather voted for life, but we were not given an option to vote for life in prison without the possibility of parole."" Cruz wasn't the only one. Twelve separate times, 12 separate times, the Arizona Supreme Court wrote decisions refusing to apply Simmons. In 2016, this Court summarily reversed all this in Lynch, fundamentally changing capital trials in Arizona. Cruz then used Lynch to seek post-conviction relief under Arizona Rule 32.1(g). Yet, the Arizona Supreme Court refused, saying Lynch didn't change the law; it just changed the application of the law. That interpretation of Rule 32 is not an adequate and independent state ground for three separate reasons. First, to be adequate, an interpretation must be firmly established and regularly followed. This hair-splitting distinction between changes in the law and applications of the law is entirely novel, entirely hand-crafted. The state doesn't even defend it. Second, the decision below discriminates against federal rights. It places defendants like Cruz in a catch-22. To prevail under federal law, they have to argue that Lynch applied a settled rule, but that very argument dooms their claims under state law. It also discriminates against decisions of this Court by giving them narrower effect. And, finally, the decision below is not independent; it's interwoven with federal questions. The Arizona Supreme Court's analysis of Rule 32 turned on its reading of this Court's precedents. Simmons was the law of the land in 49 states, all except Arizona. Arizona is an extreme outlier, and for that reason today, it stands alone in this Court. None of the other 49 states, not a single one, is supporting them. If I could start with the first point about novelty.</text>",2022,coherent,"{
    ""property"": ""assessing_alternative_scenario_implications"",
    ""reasoning"": ""The question asks the speaker to consider an alternative scenario where the Arizona Supreme Court's interpretation of the rule is assumed to be long-standing, and then to explain what remaining arguments they have in that hypothetical situation. This requires the speaker to think critically about the implications of this alternative scenario and to evaluate the strength of their arguments in that context.""
}"
1686,2022.21-846-t01,petitioner,Neil Gorsuch,"-- I -- I thought I had understood you to respond to the Chief Justice before your colloquy with Justice Alito that if there were an independent and adequate state ground, if they had such a rule, then it would be barred. Is that right?","<speaker>Neal Kumar Katyal</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: In 2005, John Cruz was sentenced to death. The judge instructed jurors that, without a death sentence, Cruz would face ""life imprisonment with a possibility of parole."" The judge did so despite this Court's decision 11 years earlier in Simmons. Cruz's jury labored under a seriously wrong idea. Indeed, the jury foreman the very next day said: ""We wanted a reason to be lenient, and many of us would have rather voted for life, but we were not given an option to vote for life in prison without the possibility of parole."" Cruz wasn't the only one. Twelve separate times, 12 separate times, the Arizona Supreme Court wrote decisions refusing to apply Simmons. In 2016, this Court summarily reversed all this in Lynch, fundamentally changing capital trials in Arizona. Cruz then used Lynch to seek post-conviction relief under Arizona Rule 32.1(g). Yet, the Arizona Supreme Court refused, saying Lynch didn't change the law; it just changed the application of the law. That interpretation of Rule 32 is not an adequate and independent state ground for three separate reasons. First, to be adequate, an interpretation must be firmly established and regularly followed. This hair-splitting distinction between changes in the law and applications of the law is entirely novel, entirely hand-crafted. The state doesn't even defend it. Second, the decision below discriminates against federal rights. It places defendants like Cruz in a catch-22. To prevail under federal law, they have to argue that Lynch applied a settled rule, but that very argument dooms their claims under state law. It also discriminates against decisions of this Court by giving them narrower effect. And, finally, the decision below is not independent; it's interwoven with federal questions. The Arizona Supreme Court's analysis of Rule 32 turned on its reading of this Court's precedents. Simmons was the law of the land in 49 states, all except Arizona. Arizona is an extreme outlier, and for that reason today, it stands alone in this Court. None of the other 49 states, not a single one, is supporting them. If I could start with the first point about novelty.</text>",2022,coherent,"{
    ""property"": ""clarifying_previous_testimony"",
    ""reasoning"": ""The question seeks to clarify a previous statement made by the speaker in response to another justice, ensuring that the speaker's position is accurately understood.""
}"
1687,2022.21-846-t01,petitioner,Neil Gorsuch,"If the State of Arizona had an independent and adequate rule that it consistently followed, then -- then your claim would be barred?","<speaker>Neal Kumar Katyal</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: In 2005, John Cruz was sentenced to death. The judge instructed jurors that, without a death sentence, Cruz would face ""life imprisonment with a possibility of parole."" The judge did so despite this Court's decision 11 years earlier in Simmons. Cruz's jury labored under a seriously wrong idea. Indeed, the jury foreman the very next day said: ""We wanted a reason to be lenient, and many of us would have rather voted for life, but we were not given an option to vote for life in prison without the possibility of parole."" Cruz wasn't the only one. Twelve separate times, 12 separate times, the Arizona Supreme Court wrote decisions refusing to apply Simmons. In 2016, this Court summarily reversed all this in Lynch, fundamentally changing capital trials in Arizona. Cruz then used Lynch to seek post-conviction relief under Arizona Rule 32.1(g). Yet, the Arizona Supreme Court refused, saying Lynch didn't change the law; it just changed the application of the law. That interpretation of Rule 32 is not an adequate and independent state ground for three separate reasons. First, to be adequate, an interpretation must be firmly established and regularly followed. This hair-splitting distinction between changes in the law and applications of the law is entirely novel, entirely hand-crafted. The state doesn't even defend it. Second, the decision below discriminates against federal rights. It places defendants like Cruz in a catch-22. To prevail under federal law, they have to argue that Lynch applied a settled rule, but that very argument dooms their claims under state law. It also discriminates against decisions of this Court by giving them narrower effect. And, finally, the decision below is not independent; it's interwoven with federal questions. The Arizona Supreme Court's analysis of Rule 32 turned on its reading of this Court's precedents. Simmons was the law of the land in 49 states, all except Arizona. Arizona is an extreme outlier, and for that reason today, it stands alone in this Court. None of the other 49 states, not a single one, is supporting them. If I could start with the first point about novelty.</text>",2022,coherent,"{
    ""property"": ""examining_hypothetical_application_of_state_rule"",
    ""reasoning"": ""The question is asking the speaker to consider a hypothetical scenario where the State of Arizona has a clear and consistently followed rule, and how that would impact the speaker's claim. This requires the speaker to think critically about the application of the state rule and its potential impact on the case.""
}"
1689,2022.21-846-t01,petitioner,Neil Gorsuch,"Well, what do we do about that actually? I -- that raises another point in my mind, which is the trial court, admittedly not the Arizona Supreme Court, but the trial court here did find that your client failed to present a jury instruction along these lines to preserve this argument. And so even if we were to find for you and say there was no independent and adequate state bar, all we'd be doing is sending it back to the Arizona Supreme Court to find that he waived the argument in the first place and we've accomplished very little.","<speaker>Neal Kumar Katyal</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: In 2005, John Cruz was sentenced to death. The judge instructed jurors that, without a death sentence, Cruz would face ""life imprisonment with a possibility of parole."" The judge did so despite this Court's decision 11 years earlier in Simmons. Cruz's jury labored under a seriously wrong idea. Indeed, the jury foreman the very next day said: ""We wanted a reason to be lenient, and many of us would have rather voted for life, but we were not given an option to vote for life in prison without the possibility of parole."" Cruz wasn't the only one. Twelve separate times, 12 separate times, the Arizona Supreme Court wrote decisions refusing to apply Simmons. In 2016, this Court summarily reversed all this in Lynch, fundamentally changing capital trials in Arizona. Cruz then used Lynch to seek post-conviction relief under Arizona Rule 32.1(g). Yet, the Arizona Supreme Court refused, saying Lynch didn't change the law; it just changed the application of the law. That interpretation of Rule 32 is not an adequate and independent state ground for three separate reasons. First, to be adequate, an interpretation must be firmly established and regularly followed. This hair-splitting distinction between changes in the law and applications of the law is entirely novel, entirely hand-crafted. The state doesn't even defend it. Second, the decision below discriminates against federal rights. It places defendants like Cruz in a catch-22. To prevail under federal law, they have to argue that Lynch applied a settled rule, but that very argument dooms their claims under state law. It also discriminates against decisions of this Court by giving them narrower effect. And, finally, the decision below is not independent; it's interwoven with federal questions. The Arizona Supreme Court's analysis of Rule 32 turned on its reading of this Court's precedents. Simmons was the law of the land in 49 states, all except Arizona. Arizona is an extreme outlier, and for that reason today, it stands alone in this Court. None of the other 49 states, not a single one, is supporting them. If I could start with the first point about novelty.</text>",2022,coherent,"{
    ""property"": ""anticipating_procedural_outcomes_and_limitations"",
    ""reasoning"": ""The question examines the potential outcome of the Court's decision and highlights a possible procedural limitation that could prevent the petitioner from achieving a favorable result, even if the Court rules in their favor. It anticipates that the case may be sent back to the Arizona Supreme Court, where the trial court's finding of waiver could still prevent the petitioner from prevailing.""
}"
1690,2022.21-846-t01,petitioner,Neil Gorsuch,"-- you think it's wrong and you could appeal, I understand, but that would be all state law, right?","<speaker>Neal Kumar Katyal</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: In 2005, John Cruz was sentenced to death. The judge instructed jurors that, without a death sentence, Cruz would face ""life imprisonment with a possibility of parole."" The judge did so despite this Court's decision 11 years earlier in Simmons. Cruz's jury labored under a seriously wrong idea. Indeed, the jury foreman the very next day said: ""We wanted a reason to be lenient, and many of us would have rather voted for life, but we were not given an option to vote for life in prison without the possibility of parole."" Cruz wasn't the only one. Twelve separate times, 12 separate times, the Arizona Supreme Court wrote decisions refusing to apply Simmons. In 2016, this Court summarily reversed all this in Lynch, fundamentally changing capital trials in Arizona. Cruz then used Lynch to seek post-conviction relief under Arizona Rule 32.1(g). Yet, the Arizona Supreme Court refused, saying Lynch didn't change the law; it just changed the application of the law. That interpretation of Rule 32 is not an adequate and independent state ground for three separate reasons. First, to be adequate, an interpretation must be firmly established and regularly followed. This hair-splitting distinction between changes in the law and applications of the law is entirely novel, entirely hand-crafted. The state doesn't even defend it. Second, the decision below discriminates against federal rights. It places defendants like Cruz in a catch-22. To prevail under federal law, they have to argue that Lynch applied a settled rule, but that very argument dooms their claims under state law. It also discriminates against decisions of this Court by giving them narrower effect. And, finally, the decision below is not independent; it's interwoven with federal questions. The Arizona Supreme Court's analysis of Rule 32 turned on its reading of this Court's precedents. Simmons was the law of the land in 49 states, all except Arizona. Arizona is an extreme outlier, and for that reason today, it stands alone in this Court. None of the other 49 states, not a single one, is supporting them. If I could start with the first point about novelty.</text>",2022,coherent,"{
    ""property"": ""assessing_procedural_options"",
    ""reasoning"": ""The question inquires about the available appeal options and whether they would be based on state law, thereby evaluating the potential procedural paths and their implications.""
}"
