Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year,label,skill_labels_raw
8939,2022.22-58-t01,respondent,Ketanji Brown Jackson,"But why isn't the causal relationship the chain broken in the sense that you have voluntary decision-making by Texas, say, in relation to the criminal justice costs, that you are -- you feel compelled or you want to go after individual people? In other words, aren't the costs associated with Texas's decision to incarcerate or parole certain non-citizens if the federal government decides not to detain them, aren't those a result of the state's own policy choices in a way, you know, that we have recognized or decided is not sufficient in a case like Pennsylvania versus New Jersey?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""challenging_causal_link_between_actions"",
    ""reasoning"": ""The question disputes the causal relationship between the federal government's actions and the costs incurred by the states, suggesting that the costs are instead a result of the states' own policy choices, thereby breaking the chain of causation and potentially undermining the states' standing.""
}"
8940,2022.22-58-t01,respondent,Ketanji Brown Jackson,"All right. Well, separate -- separate out the -- the -- can we just for a second separate out the criminal justice costs from the healthcare and other things that would be required? With respect to the criminal justice costs, presumably -- first of all, the federal government has said that they have determined that these particular individuals aren't going to be a high risk and so that's why they're not detaining them. So why isn't Texas's determination to detain them on Texas? I mean, presumably, there will be other states that might agree with the federal government and say, you know, we're not going to expend any money to try to supervise or detain these particular individuals.","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""challenging_underlying_assumptions"",
    ""reasoning"": ""The question challenges the underlying assumption of Texas's standing in the case by separating out the costs and questioning the basis of Texas's determination to detain the individuals, as opposed to other states that may agree with the federal government's assessment of risk.""
}"
8941,2022.22-58-t01,respondent,Ketanji Brown Jackson,"That's a merits question. I mean, you know, I guess my point is just in terms of injury and who is bearing the cost and why. Isn't it Texas's determination to go after and detain or keep detained these people, you know, a cost that Texas has chosen to incur? The Guidelines don't require states to keep these people in custody.","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""challenging_state_borne_costs_and_cause"",
    ""reasoning"": ""The question disputes the notion that the states incur costs as a direct result of the federal immigration decisions, suggesting instead that Texas's decision to detain individuals is a self-imposed choice, and thus, not a legitimate basis for standing.""
}"
8942,2022.22-58-t01,respondent,Ketanji Brown Jackson,"So can we answer Judge -- Justice Sotomayor's question about net costs then? So, fine, there might be costs with respect to this group of people, but the government -- the federal government says that you're going to save a whole lot based on other aspects of the operation of the Guidelines. What -- what's your response to that?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""assessing_counterarguments_on_economic_impact"",
    ""reasoning"": ""The question requires the respondent to address a potential counterargument related to the economic impact of the policy, specifically the idea that the costs incurred by the states may be offset by savings in other areas, and to provide a response to this counterargument.""
}"
8943,2022.22-58-t01,respondent,Sonia Sotomayor,"You have to prove standing. And we have said in Arizona, the Arizona case, that you have to show the net effect. And you didn't. You didn't show the -- what the government has said and what the record clearly proves is that there's been a surge at the border; if left unattended, that surge would overwhelm all of the border states, not just Texas; and that the cost of doing that has to give them greater priorities in terms of aliens who are already here. But we know that many of those people coming in will be risks to the State of Texas, et cetera. Why haven't you shown that that net effect of keeping more people out is going to mean less than the few people that they decide to erroneously let go?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""challenging_evidence_of_standing"",
    ""reasoning"": ""The question disputes the sufficiency of the evidence presented to establish standing, specifically focusing on the 'net effect' of the government's actions, as required by the Arizona case, and argues that the petitioner failed to demonstrate this.""
}"
8944,2022.22-58-t01,respondent,Elena Kagan,"General, do you think that there's any immigration policy that you could not challenge under the way you view standing?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""testing_limits_of_standing_doctrine"",
    ""reasoning"": ""The question is asking the respondent to consider the potential scope and limitations of his interpretation of standing in the context of immigration policy, effectively probing whether there are any boundaries to the types of policies that could be challenged under this framework.""
}"
8945,2022.22-58-t01,respondent,Elena Kagan,"It's hard to think of, I guess is what I'm saying. I mean, if all you need to do is to say we have a dollar's worth of costs and you don't even need to think about the benefits on the other side, I mean, every immigration policy, you let in more people, you let in fewer people, is going to have some effect on a state's fiscal condition. Maybe they'll get less or more tax dollars. Maybe they'll have to spend less or more money. I mean, every single immigration policy. And then, you know, not to mention all the other policies in the world that if a state comes in and says I got a dollar's worth of costs that I can show you. I mean, we're just going to be in a -- in a situation where every administration is confronted by suits by states that can, you know, bring a policy to a dead halt, to a dead stop, by just showing a dollar's worth of costs?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""anticipating_procedural_abuse"",
    ""reasoning"": ""The question explores the potential consequences of the argument presented, specifically how it could be exploited by states to bring policies to a halt by simply showing a minimal amount of costs, without considering the benefits, thereby potentially abusing the process and creating an unmanageable situation for administrations.""
}"
8946,2022.22-58-t01,respondent,"John G. Roberts, Jr.","Thank you, counsel. I'd like to move to the merits a little bit. The Solicitor General on the -- on the other side responded to some of my questioning about the impossibility by emphasizing that, well, that's a good reason to think that Congress really didn't intend that result. You know, it's -- it's -- it's a compelling argument, and what is your answer? I mean, to the extent it is impossible -- it is impossible for the executive to do what you want him to do, right?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""addressing_criticisms_of_impracticality"",
    ""reasoning"": ""The question is focused on addressing the criticism that the respondent's interpretation of the INA may lead to impractical or impossible results, specifically regarding the executive's ability to comply with the mandatory detention requirements. The question requires the respondent to respond to the counterargument that the impossibility of compliance suggests Congress did not intend such a result.""
}"
8947,2022.22-58-t01,respondent,"John G. Roberts, Jr.","Well, assuming we think it would be, if not impossible, surprising and very difficult for the executive to comply, isn't that a consideration we should take into account in trying to figure out if ""shall"" means ""shall""? Because, certainly, there are cases where we've said ""shall"" means ""may.""","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""considering_statutory_interpretation_in_light_of_practical_implications"",
    ""reasoning"": ""The question invites the consideration of practical compliance difficulties in determining the meaning of the statutory language 'shall', and whether it should be interpreted as 'shall' or 'may', implying that the Court should weigh the potential consequences of its interpretation.""
}"
8948,2022.22-58-t01,respondent,Brett M. Kavanaugh,"But the -- but the resources are still not there. And so I guess, on both standing and to pick up on Justice Kagan's question, standing and merits, and the Chief Justice's questions as well, there's a tradition of not allowing people to challenge non-enforcement decisions. Linda R.S. stands as probably the lead precedent on that. And so too on the merits question, there is a tradition of reading statutes with -- against the backdrop of prosecutorial discretion that at least in the federal context is rooted in Article II and then Castle Rock talks about that background principle in the state context. Those two things together are both probably united by the fact that there are never enough resources or almost never enough resources to detain every person who should be detained, arrest every person who should be arrested, prosecute every person who's violated the law. And so those two principles seem to me to come from the same problem, and that problem, even after the two-year period you described, is present today, right?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""probing_resource_constraints_and_prosecutorial_discretion"",
    ""reasoning"": ""The question delves into the issue of resource constraints and their impact on the implementation of the INA, while also exploring the relationship between prosecutorial discretion and the challenges of limited resources, attempting to understand how these factors affect the states' standing and the merits of the case.""
}"
8953,2022.22-58-t01,respondent,Sonia Sotomayor,"Counsel, I don't know that I understand your theory, but maybe I'm getting it. Number one, you're saying there is no command to remove anyone who falls under 1226 and 1231?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""clarifying_petitioner_claim"",
    ""reasoning"": ""The question seeks to understand and confirm the petitioner's argument, specifically their interpretation of Sections 1226 and 1231, indicating the Justice is attempting to grasp the nuances of the petitioner's claim.""
}"
8954,2022.22-58-t01,respondent,Sonia Sotomayor,"All right. You're -- you're -- you're saying there is complete and absolute discretion for the government to say anybody charged with any crime, we're not going to remove you?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""clarifying_opponent_arguments"",
    ""reasoning"": ""The question seeks to understand and potentially challenge the respondent's position by testing its limits and asking for confirmation on an extreme interpretation of the government's discretion, implying that such a broad interpretation might be unreasonable.""
}"
8960,2022.22-58-t01,respondent,Sonia Sotomayor,I -- I just asked you a direct question. Does the government now have to put the resources in place to watch the prison every day to see if someone has been released?,"<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""clarifying_resource_implications"",
    ""reasoning"": ""The question seeks to clarify the practical implications of the government's obligations, specifically whether they need to allocate resources to monitor prisons daily for releases, which is related to the resource constraints mentioned in the opening statement.""
}"
8962,2022.22-58-t01,respondent,Sonia Sotomayor,"Well, that -- that's -- you're any person. You're Texas. You saying you have a right or a cause of action, under your theory of indirect harm, that permits you to attack it under the APA, to attack it under whatever else, you fit right in any person saying that you have a right or a benefit under the APA to attack 1231, a policy?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""evaluating_the_applicability_of_the_theory_to_a_broader_range_of_parties"",
    ""reasoning"": ""The question examines whether the theory of indirect harm presented by Texas can be applied to any person, challenging the idea that Texas has a unique right or cause of action under the APA, and exploring the potential implications of this theory for a broader range of parties.""
}"
8963,2022.22-58-t01,respondent,"John G. Roberts, Jr.","Counsel, why -- why don't we just spend a little bit of time on remedy before we move to individual questioning, and on that, an important question for me was the one raised by Justice Gorsuch. How did the APA's new vacatur remedy slip by unnoticed from all these administrative law scholars?","<speaker>Judd E. Stone, II</speaker><text>Thank you, Mr. Chief Justice, and may it please the Court: The states proved their standing at trial based on harms well recognized by this Court's precedents, prevailed on merits arguments grounded firmly in the INA's text, and received vacatur, the standard APA remedy. Petitioners respond by attempting to rewrite the law of Article III, the INA, and the APA. They are wrong. Petitioners call the states' standing illegitimate because -- because it is based on the costs states incur when Petitioners violate federal law. But such costs fall well within those held as sufficient in at least Massachusetts versus EPA and Department of Commerce. As this Court has recognized before, the states bear many of the consequences of federal immigration decisions. Those consequences fit comfortably in this Court's traditional Article III standing framework. On the merits, the final memorandum is unlawful for multiple reasons, most clearly because it treats Section 1226(c) as discretionary, while both this Court and every previous administration have acknowledged it as mandatory. Petitioners respond by appealing to resource constraints and their prosecutorial discretion, both of which are beside the point. The states do not claim the Petitioners must remove anyone in particular. Rather, Petitioners' detention obligations run only to -- arise before and after their decision to prosecute and run only to a small subset of this nation's illegal aliens. Finally, eliminating the APA's vacatur remedy would jettison nearly a century of administrative practice. When Congress empowered federal courts under Section 706 to set aside agency action, it authorized courts, consistent with pre-APA practice, to vacate unlawful rules, not merely to disregard them. This Court should not hold otherwise. I welcome the Court's questions.</text>",2022,coherent,"{
    ""property"": ""clarifying_historical_context"",
    ""reasoning"": ""The question seeks to understand how a key aspect of the APA's vacatur remedy went unobserved by scholars, which suggests the Justice is looking for historical context and clarification on the development of this remedy.""
}"
