Unnamed: 0,transcript_id,question_addressee,justice,question_text,opening_statement,year,label,skill_labels_raw
9724,2023.22-6389-t01,petitioner,Elena Kagan,"Correct. And same, if, instead of this language, you had a list of five controlled substances and those five controlled substances were amended, again, the same result would follow, correct?","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023,coherent,"{
    ""property"": ""evaluating_hypothetical_statutory_implications"",
    ""reasoning"": ""The question presents a hypothetical scenario, altering the language of the statute, and asks the speaker to consider how the same logic and principles would apply in that modified situation, evaluating the implications of the statutory interpretation.""
}"
9725,2023.22-6389-t01,petitioner,Elena Kagan,"I mean, I would think quite the opposite, that what Congress is saying when it does -- when it uses this kind of language is we know this is going to be in flux, so keep on updating, you know? And -- and that's -- that's an argument in Mr. Adler's favor, not in yours.","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023,coherent,"{
    ""property"": ""challenging_interpretation_of_congressional_intent"",
    ""reasoning"": ""The question disputes the speaker's interpretation of how Congress intended for the sentencing court to determine predicate offenses under the ACCA, suggesting that the use of present terms actually implies a need to keep updating rather than using current law at the time of sentencing.""
}"
9726,2023.22-6389-t01,petitioner,Brett M. Kavanaugh,"Can I ask about, following up on Justice Jackson's questions, how to think about this statute? Because I think about it not as a purely recidivist statute for recidivist drug offenses but -- but as a gun statute. Once you have the three prior offenses for serious drug offenses or a violent felony, you know don't possess a firearm. In fact, if you have one, you know don't possess a firearm. Once you have three, don't possess a firearm or you're getting a mandatory minimum because Congress was concerned about guns with drugs, not about drugs alone in this statute, about guns with drugs, and that's why you look -- that's what Congress was concerned about.","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023,coherent,"{
    ""property"": ""reinterpreting_statute_purpose"",
    ""reasoning"": ""The question reframes the way the statute should be understood, shifting the focus from purely a recidivist statute for drug offenses to a statute primarily concerned with the combination of guns and drugs, and thus altering the context in which the sentencing should be determined.""
}"
9729,2023.22-6389-t01,petitioner,Neil Gorsuch,"Let me just interrupt you there, I'm sorry. When a statute refers to a general subject, the statute adopts the law on that subject as it exists whenever a question under the statute arises. There's other language too. I mean, I can -- the reference is to an external body of potentially evolving law. So that's the general rule this Court has adopted. And -- and it's for you to overcome that general presumption, isn't it?","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023,coherent,"{
    ""property"": ""challenging_presumption_and_burden_of_proof"",
    ""reasoning"": ""The question challenges the petitioner's argument by invoking a general rule about statutory interpretation and the adoption of evolving law. It then shifts the burden of proof to the petitioner to overcome this presumption, effectively requiring them to provide additional justification for their interpretation.""
}"
9733,2023.22-6389-t01,petitioner,Clarence Thomas,"Now this seems to be in effect an amendment of ACCA. So, if in effect it's an amendment of ACCA, why is it treated differently or less exactingly than an actual amendment of ACCA?","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023,coherent,"{
    ""property"": ""scrutinizing_treatment_of_statutory_change"",
    ""reasoning"": ""The question challenges the distinction between the effect of the 2018 Farm Bill on the ACCA and a direct amendment to the ACCA, and why one should be treated more leniently than the other in terms of application at sentencing.""
}"
9735,2023.22-6389-t01,petitioner,Neil Gorsuch,"Just to follow up on Justice Thomas's question and not to belabor the point, but let's suppose that the language of g -- (e)(1) was exactly as it is, so all of your textual clues are exactly as they are. But, in (a)(1), instead of referencing the -- the schedules, it listed drugs. You concede, I think, that despite all of your textual clues that you pointed to, that that would be dynamic?","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023,coherent,"{
    ""property"": ""testing_hypothetical_statutory_scenario"",
    ""reasoning"": ""The question creates a hypothetical scenario where a part of the statute is modified to list specific drugs instead of referencing schedules, and then asks the respondent to consider how their interpretation would change in this new scenario, effectively testing their argument's boundaries and flexibility.""
}"
9740,2023.22-6389-t01,petitioner,Ketanji Brown Jackson,"So can -- can I just ask you again about the point of the legislation? Because you had a back-and-forth with Justice Kavanaugh, and it seems -- do you -- does the government concede that incapacitation of certain serious offenders is what ACCA is about?","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023,coherent,"{
    ""property"": ""clarifying_legislative_intent"",
    ""reasoning"": ""The question seeks to confirm the purpose or intent behind the ACCA legislation, specifically whether the government acknowledges that incapacitating serious offenders is a primary goal of the law, as argued by the speaker.""
}"
9744,2023.22-6389-t01,petitioner,Ketanji Brown Jackson,"-- even if it previously included possession and it was a categorical match before, at the time of the state conviction. I don't understand why the same argument doesn't apply to a change in the controlled substance. It's just another element of the definition. Congress changes it, so why would you be saying that it has to be a categorical match only back at the time and not today?","<speaker>Jeffrey T. Green</speaker><text>Mr. Chief Justice, and may it please the Court: Once more we confront the Armed Career Criminal Act, this time with regard to which drug schedules a sentencing court is to consult in order to determine whether a prior state drug crime is a match with those federal schedules and, thus, either is or is not a predicate under the ACCA. We submit that the sentencing court should use the schedules that are current at the time of sentencing. That is because, at its core, the ACCA is a sentencing enhancement. It is not a crime unto itself. And this Court has said that the ordinary practice is to apply current law, including at sentencing. There's no reason to deviate from that ordinary practice here. The statute is phrased in uniformly present terms. The goal of the ACCA is to incapacitate only the most serious offenders. And, finally, to do otherwise, as the government suggests, would be to ignore entirely Congress's choice to change those drug schedules with the 2018 Farm Bill. With that, I invite the Court's questions.</text>",2023,coherent,"{
    ""property"": ""questioning_consistency_in_applying_statutory_changes"",
    ""reasoning"": ""The question challenges the speaker's argument by pointing out an inconsistency in applying changes to the law. It asks why changes to the controlled substance should not be treated similarly to changes in other elements of the definition, such as possession, in determining a categorical match.""
}"
9946,2023.22-555-t01,petitioner,"John G. Roberts, Jr."," Mr. Clement, if these laws go into effect, what  -- how would your clients  --what steps would they take to comply?","<speaker>Paul D. Clement</speaker><text> Mr. Chief Justice, and may it please the Court:  I don't want to proceed as if I wasn't here for the first argument  -- (Laughter.)</text>",2023,coherent,"{
    ""property"": ""exploring_compliance_strategies"",
    ""reasoning"": ""The question seeks to understand the practical steps the client would take to comply with the laws if they were to go into effect, effectively asking the counsel to think through the implementation process.""
}"
9951,2023.22-555-t01,petitioner,Neil Gorsuch," Well, I just wanted to raise with you the question I raised with the -- with the Solicitor General, who offered a thoughtful response. But many of your clients' terms of service, while reserving some editorial discretion -- and I think about most of them as -- as -- as speaking about the things covered by 230, obscenity, et cetera -- go out of their way to promise an open forum to all members of the public and go out of their way to say we don't endorse what other people say on this site and  go out of their way to say all views shall flourish. Now that's not true for all of your clients, but it's true for some of them and many of them. What do we do about that?","<speaker>Paul D. Clement</speaker><text> Mr. Chief Justice, and may it please the Court:  I don't want to proceed as if I wasn't here for the first argument  -- (Laughter.)</text>",2023,coherent,"{
    ""property"": ""addressing_potential_exceptions_to_argument"",
    ""reasoning"": ""The question highlights a possible exception or inconsistency within the argument presented, pointing out that some of the clients' terms of service promise an open forum and claim not to endorse specific views, which may affect the overall argument.""
}"
